urlKey,condition,gender,brand,primaryTitle,retailPrice,releaseDate,days_since_release,gender_men,gender_women,gender_infant,gender_preschool,gender_toddler,gender_unisex,brand_ASICS,brand_Nike,brand_Jordan,brand_New Balance,brand_adidas,averagePrice_Dead_Stock,averagePrice_Annual_Statistics,salesCount_Annual,color1,condition_New,thumbUrl,size,lastSale
new-balance-327-atmos-realtree,New,men,New Balance,New Balance 327,120.0,2022-02-04,809.0,True,False,False,False,False,False,False,False,False,True,False,101,101,81,Orange,True,https://images.stockx.com/images/New-Balance-327-Atmos-Realtree.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1642764262,6.0,99.0
adidas-zx8000-atmos-g-snk-4,New,men,adidas,adidas ZX8000,120.0,2021-03-15,1135.0,True,False,False,False,False,False,False,False,False,False,True,208,208,1,Yellow,True,https://images.stockx.com/images/adidas-ZX8000-atmos-G-SNK-4-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1692306512,7.5,423.0
nike-kd-12-90s-kid,New,men,Nike,Nike KD 12,150.0,2019-04-01,1849.0,True,False,False,False,False,False,False,True,False,False,False,219,219,14,Multi-Color,True,https://images.stockx.com/images/Nike-KD-12-90s-Kid-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607665824,7.0,221.0
nike-metcon-7-black,New,men,Nike,Nike Metcon 7,130.0,2021-07-06,1022.0,True,False,False,False,False,False,False,True,False,False,False,106,106,25,Black,True,https://images.stockx.com/images/Nike-Metcon-7-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913776,13.0,110.0
adidas-don-issue-3-team-usa,New,men,adidas,adidas D.O.N. Issue #3,110.0,2021-07-23,1005.0,True,False,False,False,False,False,False,False,False,False,True,66,66,7,Navy,True,https://images.stockx.com/images/adidas-DON-Issue-3-Team-USA.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1627580634,9.0,52.0
nike-sb-force-58-wolf-grey-black-light-menta,New,unisex,Nike,Nike SB Force 58,80.0,2022-07-16,647.0,False,False,False,False,False,True,False,True,False,False,False,92,92,65,Wolf Grey,True,https://images.stockx.com/images/Nike-SB-Force-58-Wolf-Grey-Black-Light-Menta-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1674199038,10.5,97.0
kd-7-good-apples,New,men,Nike,Nike KD 7,150.0,2014-10-04,3489.0,True,False,False,False,False,False,False,True,False,False,False,214,214,11,Black,True,https://images.stockx.com/images/Nike-KD-7-Good-Apples-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1623804948,9.0,160.0
adidas-samba-jason-dill-white-black,New,men,adidas,adidas Samba,85.0,2022-04-10,744.0,True,False,False,False,False,False,False,False,False,False,True,104,104,482,Cloud White,True,https://images.stockx.com/images/adidas-Samba-Jason-Dill-White-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1649778687,7.0,144.0
air-jordan-1-mid-white-yellow-w,New,women,Jordan,Jordan 1 Mid,120.0,2022-06-28,665.0,False,True,False,False,False,False,False,False,True,False,False,106,106,492,White,True,https://images.stockx.com/images/Air-Jordan-1-Mid-White-Yellow-W-Product_V2.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1690294511,4.0,59.0
adidas-fyw-s-97-ronnie-fieg-white-pink-purple,New,men,adidas,adidas FYW S-97,160.0,2019-03-18,1863.0,True,False,False,False,False,False,False,False,False,False,True,0,0,0,White,True,https://images.stockx.com/images/adidas-FYW-S-97-Ronnie-Fieg-White-Pink-Purple-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1628006870,11.0,55.0
nike-sb-zoom-pogo-plus-white-black-gum-w,New,women,Nike,Nike SB Zoom Pogo Plus,90.0,2022-11-10,530.0,False,True,False,False,False,False,False,True,False,False,False,92,92,64,White,True,https://images.stockx.com/images/Nike-SB-Zoom-Pogo-Plus-White-Black-Gum-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1688740130,11.5,121.0
nike-air-foamposite-pro-pro-3d-gs,New,child,Nike,Nike Air Foamposite Pro,180.0,2019-08-24,1704.0,False,False,False,False,False,False,False,True,False,False,False,197,197,1,White,True,https://images.stockx.com/images/Nike-Air-Foamposite-Pro-3D-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1612830031,6.5,182.0
nike-air-force-1-low-stussy-black,New,men,Nike,Nike Air Force 1 Low,130.0,2020-12-11,1229.0,True,False,False,False,False,False,False,True,False,False,False,321,321,381,Black,True,https://images.stockx.com/images/Nike-Air-Force-1-Low-Stussy-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1609770036,9.5,374.0
nike-air-more-uptempo-slide-university-red,New,men,Nike,Nike Air More Uptempo Slide,85.0,2023-09-19,217.0,True,False,False,False,False,False,False,True,False,False,False,110,110,156,University Red,True,https://images.stockx.com/images/Nike-Air-More-Uptempo-Slide-University-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1698239400,7.0,124.0
nike-air-max-2-light-atmos,New,men,Nike,Nike Air Max 2 Light,160.0,2019-04-05,1845.0,True,False,False,False,False,False,False,True,False,False,False,168,168,189,Black,True,https://images.stockx.com/images/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1606320966,13.0,81.0
nike-air-huarache-city-multi-color-w,New,women,Nike,Nike Air Huarache City,140.0,2018-02-01,2273.0,False,True,False,False,False,False,False,True,False,False,False,146,146,2,Bleached Aqua,True,https://images.stockx.com/images/Nike-Air-Huarache-City-Multi-Color-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626904197,5.5,145.0
new-balance-327-black-white-tongue-logo,New,men,New Balance,New Balance 327,90.0,2022-11-25,515.0,True,False,False,False,False,False,False,False,False,True,False,106,106,315,Black,True,https://images.stockx.com/images/New-Balance-327-Black-White-Tongue-Logo-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1695157616,4.0,164.0
adidas-nmd-r1-black-speckled-camo-sole,New,men,adidas,adidas NMD R1,150.0,2022-03-15,770.0,True,False,False,False,False,False,False,False,False,False,True,79,79,231,Core Black,True,https://images.stockx.com/images/adidas-NMD-R1-Black-Speckled-Camo-Sole-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1674229895,6.0,72.0
adidas-nmd-r1-black-tri-color,New,men,adidas,adidas NMD R1,130.0,2018-09-20,2042.0,True,False,False,False,False,False,False,False,False,False,True,169,169,6,Core Black,True,https://images.stockx.com/images/adidas-NMD-R1-Black-Tri-Color-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607672033,8.0,60.0
nike-kobe-ad-university-red-gs,New,child,Nike,Nike Kobe AD,120.0,2017-01-20,2650.0,False,False,False,False,False,False,False,True,False,False,False,190,190,1,University Red,True,https://images.stockx.com/images/Nike-Kobe-AD-University-Red-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626904034,7.0,176.0
adidas-samba-leeds-united-fc,New,men,adidas,adidas Samba,110.0,2023-07-11,287.0,True,False,False,False,False,False,False,False,False,False,True,146,146,16,Cloud White,True,https://images.stockx.com/images/adidas-Samba-Leeds-United-FC.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1691058058,9.5,154.0
nike-lebron-witness-5-grinch,New,men,Nike,Nike LeBron Witness 5,100.0,2020-12-26,1214.0,True,False,False,False,False,False,False,True,False,False,False,95,95,35,Hot Lime,True,https://images.stockx.com/images/Nike-LeBron-Witness-5-Grinch.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1635369721,6.5,213.0
new-balance-327-timberwolf-nightwatch-green,New,men,New Balance,New Balance 327,120.0,2021-07-18,1010.0,True,False,False,False,False,False,False,False,False,True,False,107,107,269,Timberwolf,True,https://images.stockx.com/images/New-Balance-327-Timberwolf-Nightwatch-Green-Product.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1686755751,4.0,96.0
adidas-ultra-boost-sky-tint-black,New,men,adidas,adidas Ultra Boost,180.0,2021-01-13,1196.0,True,False,False,False,False,False,False,False,False,False,True,130,130,6,Core Black,True,https://images.stockx.com/images/adidas-Ultra-Boost-Sky-Tint-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1700503050,7.5,105.0
adidas-ozelia-triple-black,New,men,adidas,adidas Ozelia,100.0,2021-08-08,989.0,True,False,False,False,False,False,False,False,False,False,True,75,75,213,Core Black,True,https://images.stockx.com/images/adidas-Ozelia-Triple-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1675794041,11.0,50.0
nike-air-more-uptempo-iridescent-purple-gs,New,child,Nike,Nike Air More Uptempo,140.0,2018-11-01,2000.0,False,False,False,False,False,False,False,True,False,False,False,141,141,23,Court Purple,True,https://images.stockx.com/images/Nike-Air-More-Uptempo-Iridescent-Purple-GS-Product.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1686755886,7.0,33.0
nike-air-max-90-multi-color-pastel-womens,New,women,Nike,Nike Air Max 90,130.0,2022-12-28,482.0,False,True,False,False,False,False,False,True,False,False,False,97,97,263,Summit White,True,https://images.stockx.com/images/Nike-Air-Max-90-Multi-Color-Pastel-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1683915575,9.5,163.0
new-balance-574-grey-burgundy,New,men,New Balance,New Balance 574,80.0,2021-06-26,1032.0,True,False,False,False,False,False,False,False,False,True,False,0,0,0,Grey,True,https://images.stockx.com/images/New-Balance-574-Grey-Burgundy.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1649348446,9.0,90.0
air-jordan-1-low-triple-black,New,men,Nike,Jordan 1 Low,90.0,2020-08-17,1345.0,True,False,False,False,False,False,False,True,False,False,False,122,122,374,Black,True,https://images.stockx.com/images/Air-Jordan-1-Low-Triple-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1609350979,4.0,112.0
nike-air-force-1-low-07-premium-university-of-oregon-pe,New,men,Nike,Nike Air Force 1 Low '07 Premium,182.0,2023-10-20,186.0,True,False,False,False,False,False,False,True,False,False,False,212,212,166,White,True,https://images.stockx.com/images/Nike-Air-Force-1-Low-07-Premium-University-of-Oregon-PE-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1698688347,11.0,156.0
adidas-nmd-r1-united-by-sneakers-tokyo,New,men,adidas,adidas NMD R1,130.0,2020-05-28,1426.0,True,False,False,False,False,False,False,False,False,False,True,136,136,7,White,True,https://images.stockx.com/images/adidas-NMD-R1-United-By-Sneakers-Tokyo-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1644952257,10.0,122.0
adidas-superstar-true-orange-corduroy,New,men,adidas,adidas Superstar,85.0,2021-10-31,905.0,True,False,False,False,False,False,False,False,False,False,True,102,102,10,True Orange,True,https://images.stockx.com/images/adidas-Superstar-True-Orange-Corduroy.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1651710544,9.0,123.0
nike-sb-dunk-low-ben-g,New,men,Nike,Nike SB Dunk Low,100.0,2019-10-05,1662.0,True,False,False,False,False,False,False,True,False,False,False,182,182,56,White,True,https://images.stockx.com/images/Nike-SB-Dunk-Low-Ben-G-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1648066322,7.5,181.0
nike-sb-bruin-react-summit-white-pink-blast-racer-blue,New,men,Nike,Nike SB Bruin React,85.0,2020-08-10,1352.0,True,False,False,False,False,False,False,True,False,False,False,101,101,15,Summit White,True,https://images.stockx.com/images/Nike-SB-Bruin-React-Summit-White-Pink-Blast-Racer-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1661523062,7.0,81.0
nike-air-max-97-cm-black-metallic-gold,New,men,Nike,Nike Air Max 97,170.0,2020-11-09,1261.0,True,False,False,False,False,False,False,True,False,False,False,104,104,96,Black,True,https://images.stockx.com/images/Nike-Air-Max-97-CM-Black-Metallic-Gold-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1613413205,8.0,102.0
air-jordan-1-mid-inside-out-black,New,men,Jordan,Jordan 1 Mid,135.0,2022-10-04,567.0,True,False,False,False,False,False,False,False,True,False,False,139,139,816,Black,True,https://images.stockx.com/images/Air-Jordan-1-Mid-Inside-Out-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1666678827,9.5,167.0
adidas-ultra-boost-3pt0-triple-grey,New,men,adidas,adidas Ultra Boost 3.0,200.0,2017-08-30,2428.0,True,False,False,False,False,False,False,False,False,False,True,260,260,11,Grey Two,True,https://images.stockx.com/images/Adidas-Ultra-Boost-3pt0-Triple-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1614745161,8.0,231.0
adidas-nmd-r2-white-mountaineering-trace-olive,New,men,adidas,adidas NMD R2,210.0,2017-07-15,2474.0,True,False,False,False,False,False,False,False,False,False,True,197,197,2,Trace Olive,True,https://images.stockx.com/images/Adidas-NMD-R2-White-Mountaineering-Trace-Olive.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626898163,8.5,149.0
nike-mamba-rage-blue-nebula,New,men,Nike,Nike Mamba Rage,100.0,2017-01-01,2669.0,True,False,False,False,False,False,False,True,False,False,False,256,256,4,Blue Nebula,True,https://images.stockx.com/images/Nike-Mamba-Rage-Blue-Nebula-Product.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1686755937,10.0,160.0
nike-air-huarache-gripp-atmosphere-grey-black,New,men,Nike,Nike Air Huarache Gripp,140.0,2018-01-01,2304.0,True,False,False,False,False,False,False,True,False,False,False,96,96,1,Atmosphere Grey,True,https://images.stockx.com/images/Nike-Air-Huarache-Gripp-Atmosphere-Grey-Black.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1612546759,7.5,159.0
nike-lebron-18-light-blue-multicolor,New,men,Nike,Nike LeBron 18,200.0,2021-05-14,1075.0,True,False,False,False,False,False,False,True,False,False,False,129,129,60,University Blue,True,https://images.stockx.com/images/Nike-LeBron-18-Light-Blue-Multicolor-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1629131161,9.5,103.0
nike-precision-5-black,New,men,Nike,Nike Precision 5,70.0,2021-04-04,1115.0,True,False,False,False,False,False,False,True,False,False,False,107,107,3,Black,True,https://images.stockx.com/images/Nike-Precision-5-Black.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1642460247,13.0,150.0
nike-air-dunk-jumbo-mushroom,New,men,Nike,Nike Air Dunk Jumbo,120.0,2023-07-05,293.0,True,False,False,False,False,False,False,True,False,False,False,130,130,464,Mushroom,True,https://images.stockx.com/images/Nike-Air-Dunk-Jumbo-Mushroom-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1692211739,4.0,148.0
nike-air-huarache-city-low-black-black-white-w,New,women,Nike,Nike Air Huarache City Low,120.0,2018-08-01,2092.0,False,True,False,False,False,False,False,True,False,False,False,106,106,12,Black,True,https://images.stockx.com/images/Nike-Air-Huarache-City-Low-Black-Black-White-W.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626904180,5.5,118.0
nike-air-pippen-1-black-vast-grey,New,men,Nike,Nike Air Pippen 1,160.0,2018-02-22,2252.0,True,False,False,False,False,False,False,True,False,False,False,279,279,12,Black,True,https://images.stockx.com/images/Nike-Air-Pippen-1-Black-Vast-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1627415189,11.5,95.0
nike-blazer-mid-77-emb-summit-white-phantom,New,men,Nike,Nike Blazer Mid '77 EMB,115.0,2023-02-18,430.0,True,False,False,False,False,False,False,True,False,False,False,67,67,47,Summit White,True,https://images.stockx.com/images/Nike-Blazer-Mid-77-EMB-Summit-White-Phantom-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1690180031,8.0,66.0
air-jordan-1-retro-ajko-bleached-aqua,New,men,Jordan,Jordan 1 Retro AJKO,150.0,2023-05-25,334.0,True,False,False,False,False,False,False,False,True,False,False,112,112,686,Bleached Aqua,True,https://images.stockx.com/images/Air-Jordan-1-Retro-AJKO-Bleached-Aqua-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1692294674,6.5,140.0
adidas-ultra-boost-10-dna-triple-white-w,New,women,adidas,adidas Ultra Boost 1.0 DNA,200.0,2023-01-01,478.0,False,True,False,False,False,False,False,False,False,False,True,117,117,136,Cloud White,True,https://images.stockx.com/images/adidas-Ultra-Boost-10-DNA-Triple-White-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1698354637,8.5,145.0
nike-dunk-high-reverse-panda-gs,New,child,Nike,Nike Dunk High,90.0,2023-03-01,419.0,False,False,False,False,False,False,False,True,False,False,False,101,101,25,White,True,https://images.stockx.com/images/Nike-Dunk-High-Reverse-Panda-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1705957764,4.5,117.0
asics-gel-lyte-iii-titolo-papercut,New,men,ASICS,ASICS Gel-Lyte III,160.0,2015-03-28,3314.0,True,False,False,False,False,False,True,False,False,False,False,192,192,4,Black,True,https://images.stockx.com/images/ASICS-Gel-Lyte-III-Titolo-Papercut-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1701788923,12.0,171.0
adidas-stan-smith-concepts-snakeskin,New,men,adidas,adidas Stan Smith,110.0,2014-10-25,3468.0,True,False,False,False,False,False,False,False,False,False,True,266,266,1,Snake,True,https://images.stockx.com/images/Adidas-Stan-Smith-Cncpts-Snakeskin-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626899436,14.0,120.0
jordan-11-retro-low-bred,New,men,Jordan,Jordan 11 Retro Low,170.0,2015-05-23,3258.0,True,False,False,False,False,False,False,False,True,False,False,328,328,248,Black,True,https://images.stockx.com/images/Air-Jordan-11-Retro-Low-Bred-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607656980,5.0,377.0
adidas-nmd-r1-glitch-camo-grey-w,New,women,adidas,adidas NMD R1,170.0,2017-10-14,2383.0,False,True,False,False,False,False,False,False,False,False,True,0,0,0,Grey,True,https://images.stockx.com/images/Adidas-NMD-R1-Glitch-Camo-Grey-W.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1616559045,10.5,140.0
nike-air-foamposite-one-shattered-backboard-i,New,infant,Nike,Nike Air Foamposite One,60.0,2019-11-27,1609.0,False,False,True,False,False,False,False,True,False,False,False,128,128,1,Black,True,https://images.stockx.com/images/Nike-Air-Foamposite-One-Shattered-Backboard-I.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1619143705,5.5,79.0
air-jordan-1-retro-high-wings,New,men,Jordan,Jordan 1 Retro High OG,200.0,2017-05-17,2533.0,True,False,False,False,False,False,False,False,True,False,False,294,294,89,Black,True,https://images.stockx.com/images/Air-Jordan-1-Retro-High-Wings-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1652895362,17.0,275.0
asics-gel-lyte-iii-invincible-formosa,New,men,ASICS,ASICS Gel-Lyte III,148.0,2015-10-10,3118.0,True,False,False,False,False,False,True,False,False,False,False,272,272,1,Stony Grey,True,https://images.stockx.com/images/Asics-Gel-Lyte-III-Invincible-Formosa.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1613484657,11.5,315.0
